N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1426.0,신한 FnGuide 치킨 ETN,8950.0,0.0,0.00%,0.0,8950.0,8950.0,8950.0
1427.0,TRUE 인버스 2X 플래티넘 선물 ETN,17855.0,275.0,+1.56%,0.0,17795.0,17890.0,17675.0
1428.0,SOL 국고채3년,102790.0,15.0,-0.01%,0.0,102770.0,102800.0,102750.0
1429.0,ACE 러시아MSCI(합성),9590.0,0.0,0.00%,0.0,0.0,0.0,0.0
1430.0,QV 인버스 레버리지 금 선물 ETN(H),17705.0,0.0,0.00%,0.0,17705.0,17705.0,17705.0
1431.0,미래에셋 코스피200 선물 ETN,8845.0,65.0,-0.73%,0.0,8910.0,8910.0,8835.0
1432.0,TRUE 인버스 2X 은 선물 ETN,17690.0,185.0,+1.06%,0.0,17530.0,17735.0,17530.0
1433.0,미래에셋 인버스 2X 은 선물 ETN,17670.0,150.0,+0.86%,0.0,17435.0,17685.0,17430.0
1434.0,에셋플러스 코리아플랫폼액티브,7360.0,65.0,+0.89%,0.0,7360.0,7360.0,7300.0
1435.0,솔루스첨단소재2우B,9330.0,20.0,-0.21%,100.0,9390.0,9400.0,9240.0
1436.0,하이트진로2우B,15540.0,10.0,+0.06%,5000.0,15590.0,15590.0,15490.0
1437.0,메리츠 미국 인플레이션 국채 ETN(H),8760.0,0.0,0.00%,0.0,8760.0,8760.0,8760.0
1438.0,신한 레버리지 구리 선물 ETN,17495.0,395.0,+2.31%,0.0,17510.0,17705.0,17490.0
1439.0,신한 코스피 200 ETN,8730.0,5.0,-0.06%,0.0,8745.0,8745.0,8730.0
1440.0,QV 인버스 미국 IT TOP5 ETN(H),8650.0,0.0,0.00%,0.0,8650.0,8650.0,8650.0
1441.0,메리츠 인버스 2X 국채30년 ETN,17290.0,375.0,+2.22%,0.0,17385.0,17535.0,17290.0
1442.0,미래에셋 천연가스 선물 ETN(H),2870.0,95.0,+3.42%,0.0,2835.0,2875.0,2835.0
1443.0,TRUE 인버스 2X 유로스탁스50 ETN(H) B,17210.0,135.0,+0.79%,0.0,17230.0,17235.0,17080.0
1444.0,ARIRANG 코스피50,23755.0,60.0,+0.25%,0.0,23870.0,23870.0,23695.0
1445.0,미래에셋 2X 미국채울트라30년 선물 ETN,8525.0,45.0,-0.53%,0.0,8410.0,8545.0,8410.0
1446.0,마이티 다이나믹퀀트액티브,11690.0,10.0,-0.09%,0.0,11670.0,11690.0,11670.0
1447.0,에이리츠,3720.0,95.0,+2.62%,5000.0,3630.0,4000.0,3565.0
1448.0,KODEX 배당성장,13230.0,65.0,+0.49%,0.0,13190.0,13230.0,13125.0
1449.0,FOCUS KRX300,16520.0,35.0,-0.21%,0.0,16520.0,16520.0,16520.0
1450.0,대신 밀 선물 ETN(H),8225.0,120.0,+1.48%,0.0,8100.0,8225.0,8045.0
1451.0,TRUE 레버리지 플래티넘 선물 ETN,16400.0,40.0,-0.24%,0.0,16305.0,16415.0,16305.0
1452.0,TRUE 레버리지 은 선물 ETN,16330.0,0.0,0.00%,0.0,16330.0,16330.0,16330.0
1453.0,미래에셋 레버리지 은 선물 ETN,16275.0,0.0,0.00%,0.0,16275.0,16275.0,16275.0
1454.0,신한 인버스 코스닥 150 선물 ETN,8065.0,25.0,-0.31%,0.0,7985.0,8065.0,7925.0
1455.0,KBSTAR 200선물인버스,5745.0,10.0,-0.17%,0.0,5765.0,5765.0,5735.0
1456.0,대한제당우,2480.0,0.0,0.00%,500.0,2455.0,2515.0,2455.0
1457.0,TIGER MSCI KOREA ESG리더스,9055.0,75.0,+0.84%,0.0,9010.0,9055.0,9010.0
1458.0,미래에셋 인버스 코스닥150 선물 ETN,8010.0,50.0,+0.63%,0.0,7935.0,8010.0,7925.0
1459.0,하나 S&P 인버스 2X WTI원유 선물 ETN,16000.0,920.0,-5.44%,0.0,15905.0,16005.0,15855.0
1460.0,KBSTAR 글로벌메타버스Moorgate,9410.0,50.0,+0.53%,0.0,9410.0,9410.0,9360.0
1461.0,QV 블룸버그 -2X WTI원유선물 ETN,15985.0,905.0,-5.36%,0.0,15930.0,15985.0,15790.0
1462.0,KB S&P 인버스 2X WTI원유 선물 ETN,15980.0,925.0,-5.47%,0.0,15890.0,16015.0,15785.0
1463.0,KODEX 기계장비,8070.0,35.0,+0.44%,0.0,8040.0,8105.0,8000.0
1464.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,15955.0,915.0,-5.42%,0.0,15865.0,15990.0,15740.0
1465.0,삼양홀딩스우,52300.0,500.0,-0.95%,5000.0,52300.0,52400.0,52300.0
1466.0,TRUE 레버리지 구리 선물 ETN,15825.0,520.0,+3.40%,0.0,15825.0,15825.0,15825.0
1467.0,KoAct 바이오헬스케어액티브,10545.0,60.0,+0.57%,0.0,10705.0,11470.0,10500.0
1468.0,미래에셋 인버스 미디어엔터 Core5 ETN,15795.0,0.0,0.00%,0.0,15795.0,15795.0,15795.0
1469.0,KOSEF 코스닥150,7505.0,15.0,-0.20%,0.0,7525.0,7550.0,7455.0
1470.0,NPC우,2985.0,0.0,0.00%,500.0,2985.0,3000.0,2960.0
1471.0,TRUE FTSE100 ETN,15730.0,0.0,0.00%,0.0,15730.0,15730.0,15730.0
1472.0,KODEX 다우존스미국리츠(H),11630.0,95.0,-0.81%,0.0,11615.0,11640.0,11595.0
1473.0,메리츠 인버스 2X 은 선물 ETN(H),15605.0,70.0,-0.45%,0.0,15605.0,15605.0,15605.0
1474.0,QV 인버스 레버리지 은 선물 ETN(H),15590.0,0.0,0.00%,0.0,15590.0,15590.0,15590.0
1475.0,KBSTAR 5대그룹주,6465.0,15.0,-0.23%,0.0,6500.0,6500.0,6460.0
1476.0,일정실업,12900.0,0.0,0.00%,5000.0,0.0,0.0,0.0
1477.0,KODEX 3대농산물선물(H),11415.0,20.0,+0.18%,0.0,11390.0,11415.0,11320.0
1478.0,TIGER 200 철강소재,9715.0,15.0,-0.15%,0.0,9790.0,9790.0,9620.0
1479.0,한화우,32000.0,450.0,+1.43%,5000.0,31100.0,32000.0,31100.0
1480.0,TIMEFOLIO 이노베이션액티브,9485.0,60.0,+0.64%,0.0,9575.0,9600.0,9435.0
1481.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),15165.0,915.0,-5.69%,0.0,15155.0,15215.0,15060.0
1482.0,대신 철광석 선물 ETN(H) B,15135.0,230.0,+1.54%,0.0,15220.0,15380.0,15135.0
1483.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,10065.0,25.0,-0.25%,0.0,10090.0,10100.0,10050.0
1484.0,KODEX 200exTOP,11495.0,0.0,0.00%,0.0,11495.0,11495.0,11495.0
1485.0,코오롱우,13840.0,10.0,-0.07%,5000.0,13640.0,13850.0,13640.0
1486.0,메리츠 인버스 2X 미국채10년 ETN(H),14890.0,145.0,+0.98%,0.0,14925.0,14925.0,14890.0
1487.0,TIGER 200커버드콜ATM,8710.0,10.0,-0.11%,0.0,8730.0,8800.0,8705.0
1488.0,QV 레버리지 은 선물 ETN(H),14785.0,0.0,0.00%,0.0,14785.0,14785.0,14785.0
1489.0,미래에셋 인버스 2X 옥수수 선물 ETN,14750.0,185.0,+1.27%,0.0,14685.0,14860.0,14670.0
1490.0,TIGER 단기선진하이일드(합성 H),12245.0,95.0,-0.77%,0.0,12325.0,12325.0,12245.0
1491.0,KODEX 운송,4450.0,30.0,+0.68%,0.0,4390.0,4460.0,4390.0
1492.0,ACE 일본TOPIX레버리지(H),29275.0,125.0,+0.43%,0.0,28970.0,29410.0,28925.0
1493.0,메리츠 레버리지 은 선물 ETN(H),14610.0,65.0,+0.45%,0.0,14610.0,14610.0,14610.0
1494.0,신한 인버스 2X 구리 선물 ETN,2910.0,45.0,-1.52%,0.0,2885.0,2910.0,2845.0
1495.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),14545.0,5.0,+0.03%,0.0,14265.0,14545.0,14040.0
1496.0,메리츠 인버스 2X 미국채30년 ETN(H),14500.0,165.0,+1.15%,0.0,14700.0,14725.0,14500.0
1497.0,TIGER AI코리아그로스액티브,12060.0,55.0,-0.45%,0.0,12200.0,12200.0,12050.0
1498.0,메리츠 미국레버리지 인플레이션국채ETN(H),7215.0,0.0,0.00%,0.0,7215.0,7215.0,7215.0
1499.0,QV 레버리지 구리 선물 ETN(H),14385.0,455.0,+3.27%,0.0,14410.0,14410.0,14385.0
1500.0,TIGER 배당성장,16500.0,125.0,+0.76%,0.0,16435.0,16510.0,16315.0
1501.0,LX홀딩스1우,9790.0,130.0,-1.31%,1000.0,9910.0,9910.0,9710.0
1502.0,FOCUS ESG리더스,10240.0,0.0,0.00%,0.0,10240.0,10240.0,10240.0
1503.0,삼성 레버리지 구리 선물 ETN(H),14280.0,290.0,+2.07%,0.0,14350.0,14515.0,14270.0
1504.0,KBSTAR 채권혼합,59410.0,60.0,+0.10%,0.0,59380.0,59410.0,59380.0
1505.0,KODEX 보험,7490.0,105.0,+1.42%,0.0,7405.0,7505.0,7360.0
1506.0,KOSEF 국고채10년레버리지,101090.0,240.0,-0.24%,0.0,101100.0,101205.0,100510.0
1507.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,14120.0,0.0,0.00%,0.0,14120.0,14120.0,14120.0
1508.0,삼성 레버리지 항셍테크 ETN(H),2350.0,30.0,+1.29%,0.0,2375.0,2415.0,2315.0
1509.0,KODEX 에너지화학,20125.0,0.0,0.00%,0.0,20350.0,20350.0,19960.0
1510.0,KODEX KRX300레버리지,14045.0,110.0,+0.79%,0.0,14020.0,14070.0,13985.0
1511.0,KOSEF 고배당,8260.0,75.0,+0.92%,0.0,8185.0,8270.0,8185.0
1512.0,KBSTAR V&S셀렉트밸류채권혼합,11695.0,15.0,+0.13%,0.0,11680.0,11700.0,11675.0
1513.0,하나 S&P 레버리지 WTI원유 선물 ETN,13980.0,850.0,+6.47%,0.0,13700.0,13985.0,13700.0
1514.0,신한 인버스 옥수수 선물 ETN(H),6985.0,75.0,+1.09%,0.0,6950.0,7005.0,6950.0
1515.0,메리츠 레버리지 구리 선물 ETN(H),13960.0,0.0,0.00%,0.0,13960.0,13960.0,13960.0
1516.0,ACE 글로벌메타버스테크액티브,8725.0,5.0,-0.06%,0.0,8575.0,8730.0,8575.0
1517.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,13940.0,850.0,+6.49%,0.0,13865.0,13945.0,13820.0
1518.0,QV 블룸버그 2X WTI원유선물 ETN,13930.0,835.0,+6.38%,0.0,13600.0,13930.0,13600.0
1519.0,신한 인버스 WTI원유 선물 ETN(H),2780.0,85.0,-2.97%,0.0,2780.0,2780.0,2770.0
1520.0,ACE 미국다우존스리츠(합성 H),77210.0,455.0,-0.59%,0.0,77270.0,77270.0,77210.0
1521.0,하나 레버리지 구리 선물 ETN(H),13875.0,0.0,0.00%,0.0,13875.0,13875.0,13875.0
1522.0,삼성 인버스 2X 코스피200 선물 ETN,13845.0,10.0,-0.07%,0.0,13870.0,13970.0,13840.0
1523.0,신한 인버스 2X 코스피 200 선물 ETN,13820.0,5.0,-0.04%,0.0,13890.0,13890.0,13810.0
1524.0,TIGER 글로벌자원생산기업(합성 H),15290.0,10.0,-0.07%,0.0,15185.0,15295.0,15180.0
1525.0,KB 레버리지 KOSPI 200 선물 ETN,27520.0,315.0,-1.13%,0.0,27595.0,27595.0,27520.0
1526.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),13675.0,150.0,+1.11%,0.0,13675.0,13675.0,13675.0
1527.0,TIGER 차이나CSI300인버스(합성),8280.0,120.0,-1.43%,0.0,8340.0,8380.0,8275.0
1528.0,KOSEF 미국달러선물레버리지,11940.0,140.0,+1.19%,0.0,11810.0,11940.0,11790.0
1529.0,메리츠 인버스 국채30년 ETN,13585.0,0.0,0.00%,0.0,13585.0,13585.0,13585.0
1530.0,TIGER TSMC밸류체인FACTSET,10865.0,90.0,+0.84%,0.0,10510.0,10885.0,10510.0
1531.0,삼성 인버스 2X 구리 선물 ETN(H),2715.0,55.0,-1.99%,0.0,2705.0,2715.0,2675.0
1532.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),13570.0,20.0,+0.15%,0.0,13655.0,13710.0,13540.0
1533.0,ARIRANG 선진국MSCI(합성 H),11070.0,15.0,+0.14%,0.0,11055.0,11075.0,10950.0
1534.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),13505.0,0.0,0.00%,0.0,13505.0,13505.0,13505.0
1535.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),90.0,5.0,-5.26%,0.0,90.0,90.0,85.0
1536.0,ARIRANG 우량회사채50 1년,112285.0,20.0,+0.02%,0.0,112280.0,112295.0,112270.0
1537.0,덕성우,9660.0,1180.0,-10.89%,500.0,9150.0,11700.0,7590.0
1538.0,코오롱글로벌우,18130.0,420.0,-2.26%,5000.0,18600.0,18600.0,18130.0
1539.0,HANARO Fn K-게임,4235.0,25.0,-0.59%,0.0,4175.0,4275.0,4175.0
1540.0,삼성 인버스 2X 항셍테크 ETN(H),6660.0,80.0,-1.19%,0.0,6635.0,6780.0,6465.0
1541.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),13290.0,795.0,+6.36%,0.0,13245.0,13300.0,13225.0
1542.0,TIGER K게임,7815.0,115.0,-1.45%,0.0,7905.0,7925.0,7780.0
1543.0,KBSTAR 헬스케어채권혼합,11045.0,55.0,-0.50%,0.0,11100.0,11100.0,11045.0
1544.0,JW중외제약2우B,64200.0,600.0,-0.93%,2500.0,66000.0,66000.0,64200.0
1545.0,TIGER 스페이스테크iSelect,10575.0,195.0,+1.88%,0.0,10365.0,10610.0,10315.0
1546.0,TRUE 인버스 플래티넘 선물 ETN,13210.0,0.0,0.00%,0.0,13210.0,13210.0,13210.0
1547.0,하나 인버스 2X 옥수수 선물 ETN(H),13205.0,5.0,-0.04%,0.0,13330.0,13330.0,13205.0
1548.0,KB S&P 레버리지 WTI원유 선물 ETN(H),13185.0,700.0,+5.61%,0.0,13240.0,13290.0,13150.0
1549.0,한진칼우,24450.0,100.0,+0.41%,2500.0,24350.0,24500.0,24300.0
1550.0,TIGER 유로스탁스배당30,10930.0,25.0,+0.23%,0.0,10905.0,10930.0,10860.0
1551.0,BNK 주주가치액티브,11840.0,5.0,-0.04%,0.0,11860.0,11865.0,11785.0
1552.0,TRUE 레버리지 유로스탁스50 ETN(H) B,13005.0,80.0,-0.61%,0.0,12985.0,13005.0,12985.0
1553.0,신한 인버스 금 선물 ETN(H),6470.0,5.0,-0.08%,0.0,6465.0,6475.0,6465.0
1554.0,KOSEF 미국S&P500,11755.0,65.0,+0.56%,0.0,11690.0,11755.0,11675.0
1555.0,KB 레버리지 FANG 플러스 ETN(H),25830.0,445.0,+1.75%,0.0,25830.0,25830.0,25650.0
1556.0,대신 인버스 밀 선물 ETN(H),12905.0,195.0,+1.53%,0.0,12910.0,12910.0,12905.0
1557.0,ARIRANG 미국다우존스고배당주(합성 H),15170.0,0.0,0.00%,0.0,15170.0,15195.0,15165.0
1558.0,KOSEF 미국나스닥100(H),12850.0,40.0,+0.31%,0.0,12840.0,12860.0,12815.0
1559.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,12845.0,0.0,0.00%,0.0,12845.0,12845.0,12845.0
1560.0,QV US 500 월간레버리지 ETN(H),25525.0,0.0,0.00%,0.0,25525.0,25525.0,25525.0
1561.0,ACE 멕시코MSCI(합성),14155.0,225.0,-1.56%,0.0,14160.0,14160.0,14100.0
1562.0,TIMEFOLIO Korea플러스배당액티브,10970.0,60.0,-0.54%,0.0,10990.0,11025.0,10925.0
1563.0,ARIRANG 우주항공&UAM iSelect,10570.0,60.0,+0.57%,0.0,10510.0,10595.0,10465.0
1564.0,HANARO 글로벌탄소배출권선물ICE(합성),10970.0,150.0,+1.39%,0.0,10950.0,10980.0,10905.0
1565.0,SOL 한국형글로벌반도체액티브,12570.0,40.0,+0.32%,0.0,12535.0,12575.0,12460.0
1566.0,KODEX 200가치저변동,9645.0,25.0,-0.26%,0.0,9685.0,9685.0,9640.0
1567.0,한화갤러리아우,4315.0,40.0,+0.94%,500.0,4330.0,4330.0,4315.0
1568.0,삼성 인버스 HSCEI ETN(H),12495.0,0.0,0.00%,0.0,12495.0,12495.0,12495.0
1569.0,메리츠 인버스 미국채30년 ETN(H),12465.0,150.0,+1.22%,0.0,12465.0,12465.0,12465.0
1570.0,QV iSelect 배터리 재활용 Top10 ETN,12435.0,0.0,0.00%,0.0,12435.0,12435.0,12435.0
1571.0,메리츠 인버스 미국채10년 ETN(H),12430.0,0.0,0.00%,0.0,12430.0,12430.0,12430.0
1572.0,TIGER LG그룹+펀더멘털,8495.0,15.0,-0.18%,0.0,8560.0,8560.0,8470.0
1573.0,KODEX 미국클린에너지나스닥,8830.0,5.0,-0.06%,0.0,8740.0,8860.0,8740.0
1574.0,KODEX MSCI KOREA ESG유니버설,10230.0,0.0,0.00%,0.0,10230.0,10230.0,10230.0
1575.0,ARIRANG 미국S&P500,11140.0,80.0,+0.72%,0.0,11070.0,11140.0,11065.0
1576.0,신한 USD K200 선물 바이셀 ETN,6120.0,0.0,0.00%,0.0,6120.0,6120.0,6120.0
1577.0,KBSTAR 중국MSCI China(H),8440.0,30.0,-0.35%,0.0,8460.0,8610.0,8385.0
1578.0,신한 FnGuide 폐기물처리 ETN,6090.0,30.0,+0.50%,0.0,6100.0,6100.0,6090.0
1579.0,VITA MZ소비액티브,8115.0,170.0,+2.14%,0.0,8005.0,8150.0,8005.0
1580.0,HANARO KOFR금리액티브(합성),101430.0,5.0,0.00%,0.0,101435.0,101435.0,101430.0
1581.0,대신 S&P 인버스 WTI원유 선물 ETN,12060.0,305.0,-2.47%,0.0,12105.0,12105.0,12060.0
1582.0,KODEX 미국스마트모빌리티S&P,7090.0,125.0,+1.79%,0.0,6980.0,7090.0,6980.0
1583.0,삼성 인버스 2X 은 선물 ETN(H),1205.0,5.0,+0.42%,0.0,1185.0,1205.0,1185.0
1584.0,TRUE 인버스 은 선물 ETN,12035.0,0.0,0.00%,0.0,12035.0,12035.0,12035.0
1585.0,ARIRANG Apple채권혼합Fn,10910.0,60.0,-0.55%,0.0,10970.0,11000.0,10900.0
1586.0,TRUE 금 선물 ETN,11940.0,0.0,0.00%,0.0,11940.0,11940.0,11940.0
1587.0,TIGER 미국배당+3%프리미엄다우존스,10380.0,55.0,+0.53%,0.0,10390.0,10390.0,10305.0
1588.0,신한 달러인덱스 선물 ETN(H),11875.0,30.0,-0.25%,0.0,11875.0,11875.0,11875.0
1589.0,삼성 KRX 2차전지 K-뉴딜 ETN,11790.0,35.0,+0.30%,0.0,11835.0,11835.0,11650.0
1590.0,삼성 인버스 2X HSCEI ETN(H),11790.0,260.0,-2.16%,0.0,11825.0,11825.0,11790.0
1591.0,KODEX Fn K-뉴딜디지털플러스,9805.0,50.0,-0.51%,0.0,9985.0,9985.0,9805.0
1592.0,ACE 글로벌브랜드TOP10블룸버그,12370.0,50.0,+0.41%,0.0,12325.0,12370.0,12290.0
1593.0,ARIRANG 고배당주채권혼합,10680.0,40.0,+0.38%,0.0,10695.0,10695.0,10620.0
1594.0,메리츠 인버스 2X 국채10년 ETN,11745.0,80.0,+0.69%,0.0,11775.0,11775.0,11745.0
1595.0,유유제약1우,5150.0,40.0,-0.77%,1000.0,5190.0,5190.0,5010.0
1596.0,KOSEF 차이나A50커넥트MSCI,8910.0,60.0,+0.68%,0.0,8870.0,9030.0,8870.0
1597.0,KODEX 미국S&P바이오(합성),22885.0,205.0,-0.89%,0.0,22645.0,22885.0,22645.0
1598.0,KODEX 필수소비재,6420.0,55.0,+0.86%,0.0,6410.0,6430.0,6350.0
1599.0,JW중외제약우,34350.0,200.0,+0.59%,2500.0,34900.0,34900.0,33950.0
1600.0,TIGER 미국S&P500선물인버스(H),3595.0,10.0,+0.28%,0.0,3595.0,3605.0,3590.0
1601.0,신한 인버스 콩 선물 ETN(H),5750.0,30.0,-0.52%,0.0,5780.0,5780.0,5695.0
1602.0,파워 코스피100,26100.0,85.0,+0.33%,0.0,26170.0,26170.0,26040.0
1603.0,TIGER KRX300,16340.0,30.0,+0.18%,0.0,16455.0,16455.0,16340.0
1604.0,KODEX 테슬라밸류체인FactSet,10880.0,160.0,+1.49%,0.0,10920.0,10920.0,10815.0
1605.0,신한 인버스 구리 선물 ETN(H),5705.0,65.0,-1.13%,0.0,5690.0,5705.0,5670.0
1606.0,에셋플러스 코리아대장장이액티브,12660.0,55.0,+0.44%,0.0,12635.0,12720.0,12635.0
1607.0,TRUE 인버스 금 선물 ETN,11375.0,0.0,0.00%,0.0,11375.0,11375.0,11375.0
1608.0,KODEX 미국S&P500필수소비재,10335.0,70.0,+0.68%,0.0,10375.0,10400.0,10310.0
1609.0,미래에셋 인도네시아 Top5 ETN,11325.0,125.0,+1.12%,0.0,11300.0,11325.0,11300.0
1610.0,KODEX 미국S&P500금융,11290.0,180.0,+1.62%,0.0,11115.0,11335.0,11115.0
1611.0,QV iSelect-WG 그린에너지 ESG ETN,11225.0,0.0,0.00%,0.0,11225.0,11225.0,11225.0
1612.0,에셋플러스 글로벌대장장이액티브,11930.0,15.0,+0.13%,0.0,11880.0,11930.0,11870.0
1613.0,TIGER 코스닥글로벌,11120.0,75.0,-0.67%,0.0,11370.0,11370.0,11070.0
1614.0,KB KRX ESG Eco ETN,11105.0,15.0,+0.14%,0.0,11080.0,11105.0,11025.0
1615.0,KODEX 구리선물(H),6935.0,55.0,+0.80%,0.0,6960.0,6960.0,6890.0
1616.0,QV S&P500 버퍼10% 3월 ETN(H),11095.0,0.0,0.00%,0.0,11095.0,11095.0,11095.0
1617.0,대덕1우,9150.0,50.0,-0.54%,500.0,9140.0,9150.0,9050.0
1618.0,대신 인버스 3X 국채10년 ETN,22155.0,0.0,0.00%,0.0,22155.0,22155.0,22155.0
1619.0,QV S&P500 버퍼10% 6월 ETN(H),11065.0,0.0,0.00%,0.0,11065.0,11065.0,11065.0
1620.0,메리츠 인버스 국채10년 ETN,11065.0,0.0,0.00%,0.0,11065.0,11065.0,11065.0
1621.0,삼성 인버스 코스피 200 선물 ETN,11030.0,30.0,-0.27%,0.0,11070.0,11070.0,11030.0
1622.0,KBSTAR 글로벌클린에너지S&P,8465.0,30.0,-0.35%,0.0,8495.0,8500.0,8420.0
1623.0,신한 FnGuide 메타버스 ETN,5500.0,25.0,-0.45%,0.0,5500.0,5500.0,5500.0
1624.0,신한 인버스 2X 미국달러 선물 ETN,5490.0,45.0,-0.81%,0.0,5535.0,5535.0,5490.0
1625.0,삼성 나스닥 100 ETN(H),10980.0,10.0,+0.09%,0.0,10965.0,10985.0,10955.0
1626.0,QV S&P500 버퍼10% 12월 ETN(H),10975.0,0.0,0.00%,0.0,10975.0,10975.0,10975.0
1627.0,메리츠 대표 농산물 선물 ETN(H),10975.0,35.0,-0.32%,0.0,10945.0,10975.0,10945.0
1628.0,KB 레버리지 콩 선물 ETN,21900.0,470.0,+2.19%,0.0,21900.0,21900.0,21900.0
1629.0,메리츠 인버스 3X 국채30년 ETN,54725.0,1780.0,+3.36%,0.0,54530.0,55475.0,54180.0
1630.0,KODEX KTOP30,18240.0,15.0,+0.08%,0.0,18255.0,18255.0,18220.0
1631.0,신한 레버리지 Russell 2000 ETN,10905.0,30.0,-0.27%,0.0,10845.0,10905.0,10845.0
1632.0,KOSEF 미국달러선물인버스2X,5990.0,75.0,-1.24%,0.0,6075.0,6075.0,5990.0
1633.0,KBSTAR KRX300,16750.0,85.0,+0.51%,0.0,16760.0,16760.0,16710.0
1634.0,KTOP 코스피50,24155.0,70.0,+0.29%,0.0,24185.0,24220.0,24075.0
1635.0,메리츠 레버리지 국채5년 ETN,10835.0,0.0,0.00%,0.0,10835.0,10835.0,10835.0
1636.0,ACE 미국IT인터넷S&P(합성 H),13515.0,220.0,-1.60%,0.0,13500.0,13600.0,13480.0
1637.0,하나 코스닥150 선물 ETN,10785.0,200.0,+1.89%,0.0,10840.0,10840.0,10785.0
1638.0,메리츠 인버스 구리 선물 ETN(H),10775.0,0.0,0.00%,0.0,10775.0,10775.0,10775.0
1639.0,TIGER 한중전기차(합성),11335.0,205.0,+1.84%,0.0,11170.0,11335.0,11130.0
1640.0,삼성 인버스 구리 선물 ETN(H),10730.0,0.0,0.00%,0.0,10730.0,10730.0,10730.0
1641.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,10695.0,70.0,-0.65%,0.0,10755.0,10775.0,10490.0
1642.0,메리츠 인버스 3X 국채10년 ETN,21375.0,0.0,0.00%,0.0,21375.0,21375.0,21375.0
1643.0,하나 iSelect-WG 탄소중립 ESG ETN,10590.0,0.0,0.00%,0.0,10590.0,10590.0,10590.0
1644.0,삼성 인버스 항셍테크 ETN(H),10575.0,125.0,-1.17%,0.0,10480.0,10575.0,10480.0
1645.0,KOSEF 미국방어배당성장나스닥,13210.0,10.0,+0.08%,0.0,13145.0,13210.0,13145.0
1646.0,KOSEF 물가채KIS,105580.0,15.0,-0.01%,0.0,105605.0,105605.0,105400.0
1647.0,메리츠 국채5년 ETN,10540.0,20.0,-0.19%,0.0,10540.0,10540.0,10540.0
1648.0,TRUE 코스닥 150 ETN,10530.0,180.0,+1.74%,0.0,10570.0,10570.0,10530.0
1649.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,10520.0,60.0,-0.57%,0.0,10540.0,10710.0,10300.0
1650.0,삼성 금 선물 ETN(H),10515.0,10.0,-0.10%,0.0,10530.0,10530.0,10515.0
1651.0,메리츠 금 선물 ETN(H),10505.0,0.0,0.00%,0.0,10505.0,10505.0,10505.0
1652.0,KODEX 미국S&P500헬스케어,10505.0,40.0,-0.38%,0.0,10520.0,10520.0,10390.0
1653.0,메리츠 레버리지 국채3년 ETN,10475.0,0.0,0.00%,0.0,10475.0,10475.0,10475.0
1654.0,TIGER 200동일가중,10970.0,95.0,+0.87%,0.0,10945.0,10970.0,10930.0
1655.0,대신 인버스 국채10년 ETN,10415.0,0.0,0.00%,0.0,10415.0,10415.0,10415.0
1656.0,KB 인버스 2X KOSDAQ 150 선물 ETN,6940.0,80.0,+1.17%,0.0,6790.0,7190.0,6790.0
1657.0,삼성 S&P500 ETN,10390.0,30.0,+0.29%,0.0,10340.0,10390.0,10330.0
1658.0,메리츠 국채3년 ETN,10380.0,10.0,-0.10%,0.0,10380.0,10380.0,10380.0
1659.0,넥센우,2880.0,30.0,+1.05%,500.0,2870.0,2880.0,2870.0
1660.0,WOORI 200,34500.0,0.0,0.00%,0.0,34650.0,34675.0,34500.0
1661.0,신한 S&P 레버리지 유로 선물 ETN(H),10340.0,0.0,0.00%,0.0,10340.0,10340.0,10340.0
1662.0,KB 인버스 2X 나스닥 100 ETN,5160.0,30.0,-0.58%,0.0,5165.0,5175.0,5125.0
1663.0,HANARO 탄소효율그린뉴딜,8590.0,25.0,-0.29%,0.0,8585.0,8625.0,8565.0
1664.0,TRUE 인버스 베트남 VN30 선물 ETN(H),10265.0,0.0,0.00%,0.0,10265.0,10265.0,10265.0
1665.0,메리츠 인버스 3X 국채5년 ETN,20510.0,0.0,0.00%,0.0,20510.0,20510.0,20510.0
1666.0,SOL 24-06 국고채액티브,102550.0,115.0,+0.11%,0.0,102555.0,102555.0,102460.0
1667.0,신한 S&P 유로 선물 ETN(H),10245.0,25.0,+0.24%,0.0,10245.0,10245.0,10245.0
1668.0,태양금속우,3100.0,340.0,+12.32%,500.0,2765.0,3100.0,2765.0
1669.0,KB S&P 유럽탄소배출권 선물 ETN(H),10225.0,10.0,-0.10%,0.0,10400.0,10400.0,10225.0
1670.0,삼성 S&P500 VIX S/T 선물 ETN,10220.0,90.0,-0.87%,0.0,10230.0,10260.0,10150.0
